asset_id,month_index,thickness_mm,pressure_bar,flow_m3h,temperature_C,vibration_mm_s,sensor_glitch_flag
AST-0113,19,7.325,71.73,478.72,16.58,3.058,False
AST-0113,20,7.306,70.34,475.51,22.62,3.089,False
AST-0113,21,7.275,70.21,492.62,22.99,3.017,False
AST-0113,22,7.277,68.58,489.62,24.73,3.101,False
AST-0113,23,7.236,68.56,493.9,24.71,3.086,False
AST-0113,24,7.22,69.32,526.57,24.08,3.1,False
AST-0113,25,7.194,74.03,519.18,23.59,3.12,False
AST-0113,26,7.135,70.96,495.01,22.45,3.048,False
AST-0113,27,7.124,74.0,509.82,18.36,3.061,False
AST-0113,28,7.098,75.68,483.01,15.61,3.109,False
AST-0113,29,7.068,72.5,481.09,17.48,3.096,False
AST-0113,30,7.068,71.98,466.9,16.22,3.05,False
AST-0113,31,7.048,67.28,489.16,18.82,3.088,False
AST-0113,32,7.009,66.98,462.76,21.36,3.037,False
AST-0113,33,6.998,68.79,487.66,22.91,2.98,False
AST-0113,34,6.974,69.99,472.47,25.12,3.014,False
AST-0113,35,6.942,69.97,503.79,25.98,2.972,False
AST-0114,0,10.556,68.06,554.55,51.34,1.754,False
AST-0114,1,10.528,68.31,561.2,49.76,1.72,False
AST-0114,2,10.511,71.05,539.41,46.11,1.767,False
AST-0114,3,10.493,69.54,560.04,43.66,1.715,False
AST-0114,4,10.48,68.62,550.58,43.3,1.693,False
AST-0114,5,10.474,69.01,526.76,42.71,1.754,False
AST-0114,6,10.461,69.52,526.08,39.43,1.7,False
AST-0114,7,10.449,63.19,526.6,44.57,1.685,False
AST-0114,8,10.425,64.6,515.84,46.99,1.725,False
AST-0114,9,10.41,63.46,545.89,49.92,1.716,False
AST-0114,10,10.384,64.71,548.72,52.49,1.697,False
AST-0114,11,10.355,66.44,546.82,52.15,1.71,False
AST-0114,12,10.335,66.03,555.53,51.16,1.654,False
AST-0114,13,10.322,71.01,559.61,49.43,1.677,False
AST-0114,14,10.306,71.28,560.53,49.51,1.745,False
AST-0114,15,10.302,71.37,542.71,45.46,1.767,False
AST-0114,16,10.295,71.54,546.25,42.26,1.714,False
AST-0114,17,10.287,69.52,547.37,42.93,1.726,False
AST-0114,18,10.277,66.8,509.88,42.65,1.756,False
AST-0114,19,10.27,66.16,535.52,44.94,1.72,False
AST-0114,20,10.228,64.25,521.85,47.16,1.676,False
AST-0114,21,10.212,65.12,525.52,48.23,1.622,False
AST-0114,22,10.116,65.98,544.62,48.71,1.684,False
AST-0114,23,10.039,65.97,551.75,52.83,1.89,False
AST-0114,24,9.969,64.09,550.04,52.3,1.815,False
AST-0114,25,9.895,70.94,560.63,51.61,1.853,False
AST-0114,26,9.806,70.78,565.4,46.32,2.053,False
AST-0114,27,9.71,68.62,549.38,43.47,1.938,False
AST-0114,28,9.61,68.2,541.02,42.58,2.119,False
AST-0114,29,9.529,67.38,531.78,43.01,2.032,False
AST-0114,30,9.446,65.22,532.7,42.08,2.237,False
AST-0114,31,9.364,65.9,528.97,44.64,2.322,False
AST-0114,32,9.28,63.89,510.2,46.49,2.291,False
AST-0114,33,9.199,62.82,516.77,48.62,2.406,False
AST-0114,34,9.109,63.66,538.17,50.01,2.16,False
AST-0114,35,9.028,65.22,551.22,51.21,2.075,False
AST-0115,0,10.52,74.19,295.11,30.11,1.968,False
AST-0115,1,10.499,76.46,300.49,27.1,1.992,False
AST-0115,2,10.491,75.56,276.94,25.42,1.974,False
AST-0115,3,10.477,80.67,268.46,21.54,1.947,False
AST-0115,4,10.454,78.53,279.42,20.68,1.97,False
AST-0115,5,10.464,76.6,264.16,21.76,1.906,False
AST-0115,6,10.46,72.31,250.15,21.15,2.05,False
AST-0115,7,10.435,73.21,254.62,23.12,1.98,False
AST-0115,8,10.43,73.39,261.59,25.32,1.93,False
AST-0115,9,10.379,72.67,259.38,28.37,1.925,False
AST-0115,10,10.327,77.36,278.35,29.27,2.016,False
AST-0115,11,10.299,73.6,279.21,31.6,2.01,False
AST-0115,12,10.253,72.96,284.3,28.83,2.007,False
AST-0115,13,10.2,75.82,315.1,28.01,2.035,False
AST-0115,14,10.148,75.68,283.49,26.48,2.014,False
AST-0115,15,10.109,78.03,269.49,24.85,1.984,False
AST-0115,16,10.062,80.09,294.68,20.58,2.149,False
AST-0115,17,10.012,73.22,264.42,20.17,2.089,False
AST-0115,18,9.961,75.42,243.88,19.9,2.216,False
AST-0115,19,9.914,73.22,249.63,21.35,2.11,False
AST-0115,20,9.87,70.67,246.86,23.95,2.303,False
AST-0115,21,9.816,72.01,254.92,25.92,2.31,False
AST-0115,22,9.77,71.21,256.68,28.96,2.147,False
AST-0115,23,9.727,71.07,270.61,30.24,2.141,False
AST-0115,24,9.685,74.2,284.4,27.66,2.22,False
AST-0115,25,9.64,74.98,288.4,25.6,2.276,False
AST-0115,26,9.592,78.63,281.65,24.42,2.192,False
AST-0115,27,9.546,78.3,294.49,21.92,2.084,False
AST-0115,28,9.488,77.91,274.07,22.19,2.155,False
AST-0115,29,9.448,72.66,266.4,18.87,2.147,False
AST-0115,30,9.431,74.87,258.82,20.84,2.264,False
AST-0115,31,9.391,72.78,252.43,22.76,2.056,False
AST-0115,32,9.342,69.91,263.06,23.57,2.302,False
AST-0115,33,9.292,71.16,257.57,27.41,2.177,False
AST-0115,34,9.239,72.53,269.73,28.39,2.216,False
AST-0115,35,9.194,72.62,278.24,29.84,2.268,False
AST-0116,0,11.595,51.3,321.53,62.89,2.76,False
AST-0116,1,11.594,53.24,330.86,61.9,2.676,False
AST-0116,2,11.588,55.74,314.7,56.54,2.684,False
AST-0116,3,11.574,54.81,312.6,56.72,2.75,False
AST-0116,4,11.534,54.34,298.28,54.09,2.786,False
AST-0116,5,11.524,55.48,308.7,52.59,2.717,False
AST-0116,6,11.522,53.09,291.71,55.81,2.823,False
AST-0116,7,11.518,47.39,262.94,54.9,2.69,False
AST-0116,8,11.498,48.75,283.24,58.7,2.835,False
AST-0116,9,11.5,48.31,297.8,59.25,2.772,False
AST-0116,10,11.505,48.49,289.48,60.92,2.735,False
AST-0116,11,11.491,50.48,316.46,62.35,2.739,False
AST-0116,12,11.485,52.39,301.89,62.52,2.706,False
AST-0116,13,11.492,52.72,327.05,61.04,2.69,False
AST-0116,14,11.472,53.62,322.08,56.09,2.705,False
AST-0116,15,11.453,53.86,341.8,55.92,2.686,False
AST-0116,16,11.457,54.85,295.95,52.25,2.798,False
AST-0116,17,11.431,51.73,279.53,52.23,2.894,False
AST-0116,18,11.417,52.64,282.62,55.87,2.773,False
AST-0116,19,11.398,48.35,275.53,54.54,2.799,False
AST-0116,20,11.39,48.85,270.78,56.7,2.777,False
AST-0116,21,11.367,49.46,296.95,59.77,2.695,False
AST-0116,22,11.355,48.18,305.24,60.86,2.772,False
AST-0116,23,11.363,50.36,298.25,60.8,2.72,False
AST-0116,24,11.346,53.85,327.21,62.44,2.794,False
AST-0116,25,11.333,55.02,331.27,61.82,2.759,False
AST-0116,26,11.326,57.53,327.81,57.77,2.691,False
AST-0116,27,11.327,54.63,302.36,56.9,2.755,False
AST-0116,28,11.33,53.2,283.04,55.23,2.679,False
AST-0116,29,11.307,53.84,296.33,53.05,2.797,False
AST-0116,30,11.314,52.86,291.69,54.31,2.687,False
AST-0116,31,11.301,48.84,260.79,54.98,2.794,False
AST-0116,32,11.287,49.77,286.63,57.35,2.817,False
AST-0116,33,11.27,46.99,285.54,60.96,2.689,False
AST-0116,34,11.238,50.7,295.98,61.19,2.741,False
AST-0116,35,11.239,48.67,320.6,60.98,2.704,False
AST-0117,0,11.177,80.14,642.22,26.91,1.395,False
AST-0117,1,11.165,78.42,648.22,25.78,1.293,False
AST-0117,2,11.16,81.86,627.19,23.8,1.319,False
AST-0117,3,11.141,78.4,638.48,20.04,1.289,False
AST-0117,4,11.134,79.38,639.32,19.53,1.336,False
AST-0117,5,11.117,81.61,621.52,17.08,1.291,False
AST-0117,6,11.113,81.45,600.34,18.78,1.284,False
AST-0117,7,11.09,76.32,599.83,19.4,1.375,False
AST-0117,8,11.082,71.55,602.95,22.5,1.223,False
AST-0117,9,11.077,77.49,625.34,24.73,1.383,False
AST-0117,10,11.073,73.5,599.5,27.82,1.266,False
AST-0117,11,11.069,74.98,625.55,27.05,1.286,False
AST-0117,12,11.059,77.81,628.11,29.02,1.306,False
AST-0117,13,11.047,79.26,637.07,26.88,1.316,False
AST-0117,14,11.021,79.16,645.9,24.42,1.337,False
AST-0117,15,11.016,79.78,626.77,20.45,1.309,False
AST-0117,16,11.001,80.34,624.63,19.02,1.318,False
AST-0117,17,10.984,78.49,616.58,17.08,1.35,False
AST-0117,18,10.983,75.94,592.99,18.34,1.389,False
AST-0117,19,10.995,76.7,590.88,21.29,1.293,False
AST-0117,20,10.974,75.98,591.76,21.8,1.225,False
AST-0117,21,10.972,76.41,605.87,24.37,1.316,False
AST-0117,22,10.958,76.26,629.2,26.85,1.242,False
AST-0117,23,10.971,75.74,631.05,27.2,1.251,False
AST-0117,24,10.967,77.33,635.15,28.16,1.286,False
AST-0117,25,10.976,79.08,642.86,26.09,1.41,False
AST-0117,26,10.968,81.0,660.9,24.09,1.203,False
AST-0117,27,10.967,77.77,649.78,22.77,1.269,False
AST-0117,28,10.956,78.92,621.59,18.58,1.294,False
AST-0117,29,10.938,80.96,611.82,18.35,1.346,False
AST-0117,30,10.911,75.68,613.78,18.71,1.258,False
AST-0117,31,10.877,75.84,606.47,20.0,1.299,False
AST-0117,32,10.88,77.82,603.84,22.95,1.274,False
AST-0117,33,10.885,73.49,599.19,26.74,1.232,False
AST-0117,34,10.896,73.72,616.46,28.42,1.303,False
AST-0117,35,10.883,75.49,655.27,27.75,1.335,False
AST-0118,0,11.211,62.71,367.54,42.11,1.571,False
AST-0118,1,11.206,62.07,389.86,38.57,1.542,False
AST-0118,2,11.201,66.7,390.6,37.01,1.464,False
AST-0118,3,11.19,64.82,356.48,32.33,1.617,False
AST-0118,4,11.181,65.29,361.67,31.3,1.581,False
AST-0118,5,11.179,64.5,340.32,31.19,1.508,False
AST-0118,6,11.166,62.31,341.92,32.32,1.493,False
AST-0118,7,11.146,62.17,351.78,33.97,1.651,False
AST-0118,8,11.147,61.55,353.89,34.43,1.566,False
AST-0118,9,11.137,61.31,367.23,40.28,1.554,False
AST-0118,10,11.137,60.36,356.86,37.89,1.462,False
AST-0118,11,11.124,59.86,387.01,39.56,1.555,False
AST-0118,12,11.114,64.27,386.67,40.95,1.571,False
AST-0118,13,11.095,62.83,381.18,38.24,1.56,False
AST-0118,14,11.088,67.95,367.08,36.16,1.486,False
AST-0118,15,11.087,65.98,359.82,34.91,1.546,False
AST-0118,16,11.07,63.65,357.06,31.79,1.454,False
AST-0118,17,11.07,62.71,349.65,31.24,1.579,False
AST-0118,18,11.062,63.16,345.19,31.47,1.562,False
AST-0118,19,11.044,62.2,357.39,32.83,1.511,False
AST-0118,20,11.037,58.7,338.36,34.08,1.559,False
AST-0118,21,11.046,58.94,369.71,38.41,1.565,False
AST-0118,22,11.035,60.31,353.35,39.28,1.518,False
AST-0118,23,11.04,61.13,362.96,40.37,1.462,False
AST-0118,24,11.011,64.47,390.4,40.87,1.555,False
AST-0118,25,11.011,65.46,388.55,38.13,1.568,False
AST-0118,26,11.009,66.69,384.34,35.93,1.525,False
AST-0118,27,11.019,64.79,360.42,33.63,1.596,False
AST-0118,28,11.016,128.68,355.67,33.62,3.1,True
AST-0118,29,11.013,64.62,354.29,31.32,1.449,False
AST-0118,30,11.005,61.95,342.33,31.26,1.505,False
AST-0118,31,10.991,61.52,349.49,30.63,1.513,False
AST-0118,32,10.992,58.83,343.23,35.21,1.515,False
AST-0118,33,10.98,58.57,337.06,38.18,1.496,False
AST-0118,34,10.968,61.17,363.81,40.89,1.422,False
AST-0118,35,10.949,63.68,359.08,38.85,1.55,False
AST-0119,0,8.524,83.41,727.61,64.65,2.101,False
AST-0119,1,8.518,84.99,745.07,62.91,2.083,False
AST-0119,2,8.499,86.57,776.16,61.54,2.025,False
AST-0119,3,8.511,87.27,757.51,60.22,2.051,False
AST-0119,4,8.497,89.8,721.08,58.1,2.042,False
AST-0119,5,8.492,84.52,724.98,52.89,2.065,False
AST-0119,6,8.469,85.25,727.35,54.37,2.077,False
AST-0119,7,8.462,83.31,714.76,55.05,2.038,False
AST-0119,8,8.458,82.72,710.02,59.15,2.033,False
AST-0119,9,8.439,80.77,747.66,60.83,2.108,False
AST-0119,10,8.423,82.68,718.9,63.46,2.151,False
AST-0119,11,8.411,83.24,738.71,62.76,2.099,False
AST-0119,12,8.392,84.58,747.44,64.44,2.008,False
AST-0119,13,8.388,85.19,762.86,62.66,2.046,False
AST-0119,14,8.373,86.65,756.96,58.72,2.071,False
AST-0119,15,8.359,83.87,739.5,56.22,2.122,False
AST-0119,16,8.339,85.0,734.81,55.45,2.196,False
AST-0119,17,8.32,88.77,723.63,54.44,2.047,False
AST-0119,18,8.34,84.24,715.4,54.81,1.981,False
AST-0119,19,8.347,85.39,707.41,54.56,2.047,False
AST-0119,20,8.337,80.26,705.41,58.76,2.035,False
AST-0119,21,8.33,79.23,728.65,62.67,2.007,False
AST-0119,22,8.326,81.59,731.59,64.06,2.079,False
AST-0119,23,8.317,80.78,723.04,66.13,2.083,False
AST-0119,24,8.305,84.47,751.13,63.69,2.11,False
AST-0119,25,8.306,83.2,747.56,63.68,2.035,False
AST-0119,26,8.295,85.85,763.22,61.06,1.994,False
AST-0119,27,8.294,85.49,740.21,58.25,2.053,False
AST-0119,28,8.308,85.83,736.43,54.1,2.122,False
AST-0119,29,8.298,85.13,709.03,54.98,2.028,False
AST-0119,30,8.314,86.19,713.2,56.08,2.088,False
AST-0119,31,8.311,80.67,717.61,56.75,2.034,False
AST-0119,32,8.3,82.59,701.97,60.02,2.057,False
AST-0119,33,8.282,82.26,718.05,62.31,2.113,False
AST-0119,34,8.272,82.7,127.64,65.11,1.973,True
AST-0119,35,8.271,83.19,727.88,66.65,1.99,False
AST-0120,0,12.276,68.79,610.05,49.96,0.727,False
AST-0120,1,12.284,74.51,605.16,47.01,0.681,False
AST-0120,2,12.282,69.55,605.37,45.47,0.748,False
AST-0120,3,12.273,71.42,620.05,44.15,0.725,False
AST-0120,4,12.282,71.88,605.4,41.32,0.712,False
AST-0120,5,12.258,71.16,564.94,43.32,0.647,False
AST-0120,6,12.257,68.97,559.2,40.63,0.765,False
AST-0120,7,12.236,70.16,571.74,42.95,0.729,False
AST-0120,8,12.244,68.52,561.4,46.07,0.685,False
AST-0120,9,12.25,64.49,574.69,49.23,0.742,False
AST-0120,10,12.232,66.83,591.79,49.21,0.7,False
AST-0120,11,12.229,68.43,43.68,49.99,0.708,True
AST-0120,12,12.225,70.32,596.81,51.32,0.763,False
AST-0120,13,12.21,73.7,597.13,47.75,0.752,False
AST-0120,14,12.209,71.1,611.88,45.5,0.701,False
AST-0120,15,12.188,71.74,583.36,42.19,0.75,False
AST-0120,16,12.167,70.73,585.26,44.07,0.7,False
AST-0120,17,12.158,72.32,582.59,40.13,0.686,False
AST-0120,18,12.156,68.17,587.88,40.77,0.698,False
AST-0120,19,12.148,69.18,562.0,43.96,0.745,False
AST-0120,20,12.145,69.06,567.24,44.0,0.766,False
AST-0120,21,12.127,63.25,572.14,48.96,0.716,False
AST-0120,22,12.127,67.95,585.72,50.04,0.817,False
AST-0120,23,12.11,69.73,586.71,50.23,0.639,False
AST-0120,24,12.11,69.98,591.21,50.23,0.708,False
AST-0120,25,12.085,69.54,617.78,46.36,0.708,False
AST-0120,26,12.083,75.34,600.93,45.09,0.74,False
AST-0120,27,12.032,71.65,588.78,42.85,0.755,False
AST-0120,28,11.982,73.23,582.76,41.57,0.802,False
AST-0120,29,11.943,69.31,576.47,40.19,0.799,False
AST-0120,30,11.894,71.39,568.32,40.62,0.893,False
AST-0120,31,11.845,65.39,562.55,43.08,0.759,False
AST-0120,32,11.792,126.12,571.76,44.65,2.605,True
AST-0120,33,11.74,65.83,588.36,47.42,1.019,False
AST-0120,34,11.694,65.47,587.5,50.0,1.242,False
AST-0120,35,11.658,65.47,611.5,48.43,0.996,False
AST-0121,0,10.366,49.93,809.98,54.3,2.698,False
AST-0121,1,10.339,53.52,821.48,50.91,2.623,False
AST-0121,2,10.33,51.23,815.59,51.53,2.702,False
AST-0121,3,10.306,53.17,811.81,48.43,2.669,False
AST-0121,4,10.298,53.87,793.62,47.04,2.648,False
AST-0121,5,10.292,54.1,796.06,45.57,2.679,False
AST-0121,6,10.286,51.55,778.32,47.02,2.652,False
AST-0121,7,10.291,50.69,781.15,48.46,2.727,False
AST-0121,8,10.271,49.54,785.47,48.07,2.62,False
AST-0121,9,10.246,47.05,778.56,52.47,2.613,False
AST-0121,10,10.256,46.86,796.64,53.21,2.74,False
AST-0121,11,10.233,50.26,804.65,54.36,2.722,False
AST-0121,12,10.2,52.46,808.45,55.22,2.696,False
AST-0121,13,10.175,52.48,803.42,51.42,2.618,False
AST-0121,14,10.149,56.1,822.97,52.08,2.64,False
AST-0121,15,10.147,51.17,795.27,47.79,2.684,False
AST-0121,16,10.142,54.67,789.84,46.32,2.62,False
AST-0121,17,10.13,53.74,774.27,45.58,2.704,False
AST-0121,18,10.107,49.35,780.88,47.62,2.723,False
AST-0121,19,10.097,51.57,767.45,47.12,2.656,False
AST-0121,20,10.101,49.56,771.6,49.9,2.664,False
AST-0121,21,10.089,50.38,794.69,51.67,2.743,False
AST-0121,22,10.076,49.89,784.24,53.08,2.676,False
AST-0121,23,10.043,48.57,805.17,55.55,2.737,False
AST-0121,24,10.048,53.31,813.23,55.74,2.718,False
AST-0121,25,10.04,51.75,795.61,52.28,2.678,False
AST-0121,26,10.039,53.89,826.8,50.8,2.619,False
AST-0121,27,10.035,56.44,803.77,48.4,2.753,False
AST-0121,28,10.034,53.33,795.14,48.95,2.631,False
AST-0121,29,10.032,53.07,791.35,44.7,2.676,False
AST-0121,30,10.02,51.7,797.66,45.14,2.637,False
AST-0121,31,10.013,46.99,777.0,47.7,2.666,False
AST-0121,32,9.999,46.65,780.71,50.47,2.595,False
AST-0121,33,10.0,46.51,786.81,53.0,2.714,False
AST-0121,34,9.993,48.79,791.49,54.63,2.679,False
AST-0121,35,9.985,46.94,813.07,55.66,2.56,False
AST-0122,0,9.45,64.29,444.32,45.48,2.329,False
AST-0122,1,9.434,65.66,428.78,43.37,2.259,False
AST-0122,2,9.421,68.55,425.22,40.62,2.194,False
AST-0122,3,9.414,68.98,419.72,39.54,2.128,False
AST-0122,4,9.417,68.67,409.96,35.0,2.245,False
AST-0122,5,9.409,66.83,402.92,36.76,2.212,False
AST-0122,6,9.4,67.43,391.3,35.34,2.173,False
AST-0122,7,9.398,66.09,381.79,36.97,2.257,False
AST-0122,8,9.381,64.47,391.9,40.02,2.328,False
AST-0122,9,9.364,64.14,408.26,41.43,2.226,False
AST-0122,10,9.347,62.79,424.62,45.0,2.265,False
AST-0122,11,9.332,64.9,432.65,46.97,2.205,False
AST-0122,12,9.31,65.28,414.22,44.2,2.186,False
AST-0122,13,9.308,68.53,427.69,44.72,2.171,False
AST-0122,14,9.297,69.3,439.69,40.49,2.277,False
AST-0122,15,9.278,66.47,425.75,39.61,2.272,False
AST-0122,16,9.273,69.16,418.31,36.76,2.118,False
AST-0122,17,9.25,67.23,403.59,36.08,2.301,False
AST-0122,18,9.242,66.05,393.54,36.01,2.139,False
AST-0122,19,9.22,65.51,400.01,37.61,2.235,False
AST-0122,20,9.202,65.11,385.98,39.41,2.211,False
AST-0122,21,9.205,63.18,403.68,42.88,2.245,False
AST-0122,22,9.201,62.44,410.02,43.17,2.181,False
AST-0122,23,9.18,64.37,429.87,45.41,2.228,False
AST-0122,24,9.172,64.54,412.41,44.51,2.269,False
AST-0122,25,9.17,64.38,439.72,43.52,2.16,False
AST-0122,26,9.17,67.39,416.74,41.72,2.187,False
AST-0122,27,9.137,68.66,420.13,38.38,2.261,False
AST-0122,28,9.137,67.46,404.75,36.2,2.319,False
AST-0122,29,9.128,68.85,403.19,33.94,2.311,False
AST-0122,30,9.141,63.08,404.93,34.43,2.295,False
AST-0122,31,9.125,65.05,387.93,38.18,2.243,False
AST-0122,32,9.126,63.42,374.54,41.02,2.237,False
AST-0122,33,9.143,60.79,394.62,43.31,2.18,False
AST-0122,34,9.136,61.36,407.67,43.68,2.168,False
AST-0122,35,9.121,64.76,432.42,46.02,2.174,False
AST-0123,0,11.005,67.1,242.44,52.77,1.937,False
AST-0123,1,10.994,70.15,261.64,51.6,1.861,False
AST-0123,2,10.975,73.06,47.14,48.83,1.921,True
AST-0123,3,10.956,72.85,228.8,47.46,1.894,False
AST-0123,4,10.92,70.64,224.08,44.55,1.885,False
AST-0123,5,10.912,71.36,217.35,44.41,2.001,False
AST-0123,6,10.902,68.85,212.53,45.16,1.854,False
AST-0123,7,10.895,65.0,201.7,45.82,1.984,False
AST-0123,8,10.869,64.87,210.29,47.81,1.933,False
AST-0123,9,10.848,67.71,222.63,52.31,1.879,False
AST-0123,10,10.833,64.65,246.69,51.83,1.859,False
AST-0123,11,10.819,65.56,228.3,54.11,1.908,False
AST-0123,12,10.804,70.18,259.72,54.64,1.799,False
AST-0123,13,10.763,67.51,256.64,51.96,1.865,False
AST-0123,14,10.736,72.89,254.67,47.8,1.849,False
AST-0123,15,10.7,71.7,252.36,44.03,1.85,False
AST-0123,16,10.692,72.63,221.46,42.43,1.873,False
AST-0123,17,10.687,70.86,232.34,43.81,1.977,False
AST-0123,18,10.65,70.37,208.68,42.8,1.831,False
AST-0123,19,10.622,67.77,206.65,45.82,1.949,False
AST-0123,20,10.605,66.18,228.54,48.99,1.862,False
AST-0123,21,10.578,64.92,209.93,50.91,1.957,False
AST-0123,22,10.56,67.26,224.98,53.26,1.894,False
AST-0123,23,10.568,67.4,226.48,52.17,1.84,False
AST-0123,24,10.542,69.71,247.2,52.46,1.92,False
AST-0123,25,10.521,70.14,253.74,50.98,1.935,False
AST-0123,26,10.498,73.45,230.67,48.85,1.847,False
AST-0123,27,10.464,70.08,269.7,46.09,1.899,False
AST-0123,28,10.441,69.97,237.45,43.91,1.793,False
AST-0123,29,10.404,121.77,196.59,44.67,4.111,True
AST-0123,30,10.376,70.03,206.05,44.1,1.806,False
AST-0123,31,10.344,67.61,206.9,47.2,1.816,False
AST-0123,32,10.334,68.17,213.51,49.33,1.846,False
AST-0123,33,10.291,66.2,226.78,50.62,1.818,False
AST-0123,34,10.278,67.92,235.37,53.15,1.89,False
AST-0123,35,10.253,66.45,219.86,54.77,1.899,False
AST-0124,0,8.841,47.22,556.45,25.68,0.804,False
AST-0124,1,8.787,47.89,573.29,25.25,0.751,False
AST-0124,2,8.743,47.6,545.81,21.57,0.773,False
AST-0124,3,8.708,49.38,571.38,18.55,0.789,False
AST-0124,4,8.681,49.25,561.86,16.78,0.832,False
AST-0124,5,8.617,48.62,558.64,16.53,0.694,False
AST-0124,6,8.561,47.74,529.35,18.46,0.745,False
AST-0124,7,8.51,42.75,528.21,20.69,0.716,False
AST-0124,8,8.476,42.25,517.37,21.68,0.719,False
AST-0124,9,8.435,43.44,542.6,21.67,0.773,False
AST-0124,10,8.378,42.21,540.18,25.94,0.833,False
AST-0124,11,8.344,44.27,548.33,26.58,0.709,False
AST-0124,12,8.296,47.75,541.89,23.99,0.827,False
AST-0124,13,8.264,47.44,571.69,23.95,0.786,False
AST-0124,14,8.215,50.86,566.92,21.63,0.803,False
AST-0124,15,8.178,49.11,564.48,18.54,0.736,False
AST-0124,16,8.161,48.28,551.51,16.04,0.831,False
AST-0124,17,8.106,48.37,561.88,16.77,0.69,False
AST-0124,18,8.043,43.58,538.85,17.52,0.752,False
AST-0124,19,7.999,43.87,544.61,18.22,0.742,False
AST-0124,20,7.95,43.73,523.62,21.0,0.735,False
AST-0124,21,7.897,44.1,540.48,22.84,0.759,False
AST-0124,22,7.857,44.93,533.6,25.45,0.764,False
AST-0124,23,7.821,43.53,544.52,25.62,0.775,False
AST-0124,24,7.779,47.16,565.09,25.83,0.687,False
AST-0124,25,7.735,47.79,567.63,24.26,0.747,False
AST-0124,26,7.699,50.3,554.8,21.84,0.853,False
AST-0124,27,7.648,49.62,558.82,18.22,0.75,False
AST-0124,28,7.598,50.02,562.43,16.97,0.772,False
AST-0124,29,7.529,47.12,546.63,15.81,0.741,False
AST-0124,30,7.496,42.52,544.06,17.21,0.717,False
AST-0124,31,7.441,43.7,533.43,19.32,0.691,False
AST-0124,32,7.392,46.47,537.09,20.32,0.748,False
AST-0124,33,7.349,44.12,536.1,24.37,0.819,False
AST-0124,34,7.307,43.0,531.07,25.38,0.767,False
AST-0124,35,7.279,45.05,561.79,26.58,0.713,False
AST-0125,0,10.046,85.28,256.29,59.5,1.014,False
AST-0125,1,10.006,89.64,243.44,58.71,1.056,False
AST-0125,2,9.956,90.73,257.43,55.81,1.02,False
AST-0125,3,9.931,87.33,251.88,52.3,1.152,False
AST-0125,4,9.894,86.68,247.97,51.36,1.088,False
AST-0125,5,9.85,85.12,214.07,49.14,1.056,False
AST-0125,6,9.813,82.55,197.47,50.36,1.032,False
AST-0125,7,9.78,82.23,206.05,52.29,1.054,False
AST-0125,8,9.734,82.98,225.67,53.72,1.134,False
AST-0125,9,9.686,80.7,227.25,54.42,1.136,False
AST-0125,10,9.652,80.45,234.12,57.98,1.157,False
AST-0125,11,9.619,81.1,221.76,58.12,0.999,False
AST-0125,12,9.582,85.13,242.76,58.87,0.995,False
AST-0125,13,9.535,86.06,259.84,55.09,0.963,False
AST-0125,14,9.486,87.34,274.65,53.2,1.032,False
AST-0125,15,9.443,87.23,235.64,52.71,1.072,False
AST-0125,16,9.4,87.5,234.97,49.92,1.025,False
AST-0125,17,9.366,86.65,207.54,50.14,1.067,False
AST-0125,18,9.312,85.17,205.24,51.2,1.133,False
AST-0125,19,9.277,82.92,196.55,51.6,1.108,False
AST-0125,20,9.238,83.92,206.3,55.52,1.027,False
AST-0125,21,9.205,81.13,222.69,56.02,1.072,False
AST-0125,22,9.165,80.87,241.81,58.97,1.065,False
AST-0125,23,9.124,82.27,244.94,59.0,1.197,False
AST-0125,24,9.112,84.15,235.1,57.99,1.001,False
AST-0125,25,9.084,88.05,254.92,58.14,1.068,False
AST-0125,26,9.049,90.09,257.91,53.86,1.097,False
AST-0125,27,9.012,88.25,253.74,49.97,1.048,False
AST-0125,28,8.971,86.01,212.69,51.8,1.056,False
AST-0125,29,8.925,85.41,201.24,48.73,1.064,False
AST-0125,30,8.898,85.37,220.37,50.61,1.05,False
AST-0125,31,8.856,84.92,207.25,48.2,1.054,False
AST-0125,32,8.829,80.24,211.9,53.59,1.07,False
AST-0125,33,8.808,83.8,222.72,56.25,0.999,False
AST-0125,34,8.774,81.58,219.86,57.38,1.164,False
AST-0125,35,8.727,83.31,241.47,58.51,1.133,False
AST-0126,0,11.877,82.33,315.06,61.22,2.086,False
AST-0126,1,11.858,83.47,324.17,59.52,2.097,False
AST-0126,2,11.842,85.34,325.43,58.89,1.988,False
AST-0126,3,11.831,85.52,290.78,54.43,2.052,False
AST-0126,4,11.816,81.41,295.87,51.64,2.098,False
AST-0126,5,11.813,83.25,285.97,53.59,2.09,False
AST-0126,6,11.789,83.05,289.21,51.79,2.126,False
AST-0126,7,11.786,82.98,276.39,51.89,2.111,False
AST-0126,8,11.772,81.66,274.2,56.01,2.135,False
AST-0126,9,11.764,82.11,293.96,59.0,2.144,False
AST-0126,10,11.74,77.58,317.06,60.76,2.024,False
AST-0126,11,11.729,82.83,318.71,60.72,2.011,False
AST-0126,12,11.732,80.46,320.11,60.64,2.098,False
AST-0126,13,11.747,80.5,325.52,58.83,1.999,False
AST-0126,14,11.728,84.04,325.83,56.73,1.999,False
